unit_id,name
3.87.7.48,臺中市西屯區國安國民小學
3.82.8.35,新北市新莊區光華國民小學
3.13.31.61,台灣電力股份有限公司東部發電廠
3.76.48.97.8,南投縣南投市光華國民小學
3.76.53.56,屏東縣長治鄉公所
3.82.5.14,新北市立北大高級中學
3.15.24.3,交通部鐵路改建工程局中部工程處
3.95.7.31,臺南市北區大港國民小學
A.21.100.49,衛生福利部澎湖醫院
3.82.8.21,新北市新莊區思賢國民小學
3.79.6.55,臺北市立瑠公國民中學
3.87.5.32,臺中市立沙鹿工業高級中等學校
45002910,國家中山科學研究院
3.15.16,交通部高速鐵路工程局
3.87.4.91,臺中市立西苑高級中學
3.13.20.19,經濟部水利署第九河川局
3.97.5.35,高雄市立三民高級家事商業職業學校
3.95.7.46,臺南市東區裕文國民小學
3.92.1.29,國立後壁高級中學
69111403,臺南市私立南英高級商工職業學校
3.13.30.89,臺灣糖業股份有限公司量販事業部
3.80.4.95,桃園市立大園國際高級中學
02750963,財團法人工業技術研究院
3.97.4.91,高雄市立高雄高級中學
3.97.85,高雄市內門區公所
3.76.60.97.2,嘉義市精忠國民小學
3.87.9.2,臺中市太平區新光國民小學
3.76.44.95.22,新竹縣立六家高級中學
3.95.64,臺南市學甲區公所
3.80.7.97,桃園市蘆竹區龍安國民小學
3.92.1.63,國立蘭陽女子高級中學
3.87.33.39,臺中市立圖書館
3.76.49.2,雲林縣警察局
3.76.54.66,臺東縣蘭嶼鄉公所
3.76.42.96.4,宜蘭縣立東光國民中學
3.79.6.38,臺北市立興福國民中學
3.76.49.97.82,雲林縣西螺鎮文興國民小學
3.32.41,榮民工程股份有限公司
3.92.1.33,國立臺南第二高級中學
3.76.45.67,苗栗縣獅潭鄉公所
3.95.5.70,臺南市立永康國民中學
3.80.7.61,桃園市八德區大成國民小學
3.82.8.26,新北市中和區自強國民小學
3.1.1.40,內政部警政署警察廣播電臺
3.92.5.7,國立玉井高級工商職業學校
3.80.7.49,桃園市平鎮區東勢國民小學
A.21.100.12,衛生福利部中區兒童之家
3.11.94.55,法務部矯正署苗栗看守所
3.79.59.7,臺北市藝文推廣處
91008305,臺灣屏東農田水利會
3.79.66.1,臺北廣播電臺
3.87.5.7,臺中市立文華高級中等學校
3.80.5.67,桃園市立自強國民中學
3.82.8.71,新北市蘆洲區蘆洲國民小學
3.79.6.75,臺北市立金華國民中學
3.76.53.75,屏東縣枋山鄉公所
3.97.4.2,高雄市立社會教育館
A.7.7,財政部南區國稅局
3.79.5.35,臺北市立木柵高級工業職業學校
3.76.49.3.5,雲林縣環境保護局
3.76.47.67,彰化縣埔心鄉公所
3.82.2,新北市政府民政局
95825600,財團法人苗栗縣文化基金會
3.15.6.5,交通部民用航空局臺東航空站
5.4.1,臺灣高等法院臺中分院
3.82.8.43,新北市鶯歌區建國國民小學
3.82.14,新北市政府衛生局
3.76.60.97.6,嘉義市崇文國民小學
3.95.8.64,臺南市白河區白河國民小學
3.82.5.99,新北市立育林國民中學
3.15.6.9,交通部民用航空局臺中航空站
3.87.5.42,臺中市立啟明學校
3.79.6.89,臺北市立龍門國民中學
3.82.8.59,新北市土城區清水國民小學
3.82.27.3,新北巿政府漁業及漁港事業管理處
3.76.54.54,臺東縣卑南鄉公所
3.79.6.51,臺北市立蘭雅國民中學
3.76.50.63,嘉義縣中埔鄉公所
3.76.44.95.21,新竹縣立湖口高級中學
3.71.5.36,連江縣衛生福利局
3.97.8.54,高雄市梓官區梓官國民小學
3.80.5.65,桃園市立龍岡國民中學
3.95.5.74,臺南市立麻豆國民中學
17028919,風神廟
3.95.13.28,臺南市政府警察局學甲分局
3.76.55.98.3,花蓮縣萬榮鄉西林國民小學
3.79.9.3,臺北市中山區永安國民小學
3.82.4.96,新北市立金山高級中學
3.87.8.68,臺中市梧棲區中正國民小學
3.82.25.1,新北市政府高灘地工程管理處
3.82.6.9,新北市立青山國民中小學
3.80.4.94,桃園市立大溪高級中學
3.79.7.90,臺北市士林區葫蘆國民小學
3.97.9.12,高雄市鳳山區忠孝國民小學
3.45.34,行政院農業委員會臺南區農業改良場
3.76.47.60,彰化縣伸港鄉公所
3.97.88,高雄市那瑪夏區公所
3.82.28,新北市政府城鄉發展局
3.95.13.1,臺南市政府警察局保安警察大隊
3.79.5.61,臺北市立西松高級中學
3.92.40.2,國立臺南大學附屬高級中學
3.76.48.96.15,南投縣立中興國民中學
3.76.49.97.10,雲林縣斗六市公誠國民小學
3.97.9.17,高雄市鳳山區瑞興國民小學
3.76.42.97.12,宜蘭縣羅東鎮公正國民小學
3.95.7.79,臺南市安定區南興國民小學
3.95.7.39,臺南市中西區進學國民小學
3.76.47.59,彰化縣線西鄉公所
3.82.8.18,新北市中和區秀山國民小學
3.76.44.96.28,新竹縣立自強國民中學
3.76.42.61,宜蘭縣大同鄉公所
3.79.64,臺北市政府客家事務委員會
3.76.48.58,南投縣中寮鄉公所
3.95.67,臺南市東山區公所
3.82.9.6,新北市林口區新林國民小學
3.87.7.47,臺中市西屯區何厝國民小學
3.76.53.97.27,屏東縣長治鄉繁華國民小學
3.76.53.53,屏東縣東港鎮公所
3.87.7.33,臺中市西區中正國民小學
3.92.1.9,國立新竹高級中學
3.79.3.1,臺北市稅捐稽徵處
3.76.47.97.75,彰化縣田中國民小學
3.97.8.62,高雄市旗山區溪洲國民小學
3.76.42.97.42,宜蘭縣冬山鄉武淵國民小學
A.9.11,國立公共資訊圖書館
3.97.5.90,高雄市立旗山國民中學
3.79.7.17,臺北市大安區建安國民小學
3.95.55,臺南市安平區公所
3.76.53.73,屏東縣車城鄉公所
3.95.7.21,臺南市安南區長安國民小學
3.31.88,國軍退除役官兵輔導委員會彰化榮譽國民之家
85504002,中山學校財團法人高雄市中山高級工商職業學校
3.92.3.6,國立嘉義高級工業職業學校
3.82.8.75,新北市中和區光復國民小學
2.2.1,國史館臺灣文獻館
3.95.5.65,臺南市立文賢國民中學
3.76.53.69,屏東縣林邊鄉公所
3.92.6.5,國立臺南啟智學校
3.82.7.93,新北市三重區三重國民小學
3.87.27,臺中市政府農業局
3.76.55.54,花蓮縣新城鄉公所
3.87.56,臺中市西屯區公所
3.79.7.64,臺北市內湖區內湖國民小學
A.11.4.26,法務部矯正署臺南第二監獄
3.95.7.90,臺南市麻豆區麻豆國民小學
3.76.42.97.15,宜蘭縣蘇澳鎮蘇澳國民小學
3.79.8.70,臺北市大同區日新國民小學
3.45.37,行政院農業委員會臺東區農業改良場
3.80.7.82,桃園市楊梅區瑞塘國民小學
3.87.8.38,臺中市大甲區順天國民小學
3.97.6.11,高雄市立五甲國民中學
3.87.7.68,臺中市后里區內埔國民小學
9.54.100.3,彰化縣肉品市場股份有限公司
3.80.5.98,桃園市立凌雲國民中學
3.71.5.83,連江縣莒光鄉東莒國民小學
3.87.8,臺中市霧峰區四德國民小學
3.82.6.2,新北市立大觀國民中學
3.76.47.98.76,彰化縣員林市員林國民小學
3.82.8.58,新北市土城區土城國民小學
3.87.35,臺中市政府客家事務委員會
3.76.44.97.86,新竹縣竹北市新社國民小學
3.76.57.96.1,基隆市立明德國民中學
3.1.6.3,內政部消防署高雄港務消防隊
3.82.22.1,新北市政府資訊中心
3.76.53.96.23,屏東縣立新園國民中學
3.79.14.62,臺北市內湖區健康服務中心
3.82.5.81,新北市立新泰國民中學
3.76.42.23,宜蘭縣立體育場
5.4.20,臺灣臺北地方法院
3.87.64,臺中市大甲區公所
3.82.7.19,新北市中和區積穗國民小學
3.76.53.55,屏東縣萬丹鄉公所
3.79.55,臺北翡翠水庫管理局
3.97.7.73,高雄市三民區陽明國民小學
3.79.6.47,臺北市立北投國民中學
3.76.90,嘉義市議會
3.97.13.91,高雄市政府警察局通信隊
3.92.3.10,國立永靖高級工業職業學校
3.76.53.64,屏東縣竹田鄉公所
3.87.21,臺中市政府人事處
3.82.7.34,新北市淡水區文化國民小學
A.5.15.1,憲兵學校
3.45.4.20,行政院農業委員會林務局農林航空測量所
3.76.44.97.69,新竹縣尖石鄉玉峰國民小學
3.97.9.24,高雄市岡山區竹圍國民小學
3.97.7.15,高雄市苓雅區五權國民小學
3.76.53.97.90,屏東縣崁頂鄉崁頂國民小學
3.13.31.1,台灣電力股份有限公司基隆區營業處
3.82.72,新北市貢寮區公所
5.4.37,臺灣士林地方法院
3.80.5.72,桃園市立平鎮國民中學
99024356,財團法人電信技術中心
3.87.8.1,臺中市霧峰區桐林國民小學
3.95.27.1,臺南市動物防疫保護處
94175208,花蓮汽車客運股份有限公司
55084502,臺中市后里區農會
3.13.31.99,台灣電力股份有限公司花東供電區營運處
3.79.6.59,臺北市立五常國民中學
3.82.8.46,新北市淡水區鄧公國民小學
3.92.5.2,國立土庫高級商工職業學校
3.67.2,金融監督管理委員會證券期貨局
3.82.7.91,新北市新莊區民安國民小學
76942585,財團法人海峽交流基金會
3.79.45,臺北市北投區公所
46807801,臺灣新竹農田水利會
3.82.5.51,新北市立文山國民中學
3.80.7.52,桃園市平鎮區山豐國民小學
3.79.6.40,臺北市立實踐國民中學
3.76.48.19,南投縣政府消防局
3.95.81,臺南市南化區公所
3.76.49.97.45,雲林縣虎尾鎮虎尾國民小學
3.82.7.42,新北市淡水區竹圍國民小學
3.87.5.3,臺中市立豐原高級中等學校
3.87.7.30,臺中市北屯區逢甲國民小學
3.10.90.12,大葉大學
5,司法院
3.76.47.97.5,彰化縣彰化市平和國民小學
3.82.7.97,新北市三重區修德國民小學
3.97.9.3,高雄市內門區金竹國民小學
3.76.55.56,花蓮縣壽豐鄉公所
3.10.90.47,佛光大學
3.79.11.8,臺北市政府工務局大地工程處
3.13.31.4,台灣電力股份有限公司台北南區營業處
3.76.42.96.1,宜蘭縣立宜蘭國民中學
43504706,臺灣桃園農田水利會
3.76.54.61,臺東縣綠島鄉公所
3.32.82.1,高雄榮民總醫院屏東分院
3.82.4.93,新北市立永平高級中學
3.76.47.97.21,彰化縣和美鎮和美國民小學
83412470,高雄市立圖書館
3.76.57.97.43,基隆市信義區深美國民小學
3.97.4,高雄市政府教育局
43632499,新興學校財團法人桃園縣新興高級中學
A.17.2.6,勞動部勞動力發展署技能檢定中心
6.4,公務人員保障暨培訓委員會
3.79.6.60,臺北市立三民國民中學
3.76.47.96.18,彰化縣立線西國民中學
A.7.5.3,財政部北區國稅局新竹分局
3.92.1.40,國立潮州高級中學
3.76.47.13,彰化縣地方稅務局
3.13.32.74,台灣電力股份有限公司金門塔山工務所
3.80.33.1,桃園市政府藝文設施管理中心
3.97.7.65,高雄市三民區民族國民小學
3.95.30,臺南市政府觀光旅遊局
3.92.74,國家教育研究院
3.82.5.5,新北市立板橋高級中學
A.25.100.1,國立臺灣交響樂團
98772183,財團法人臺灣民主基金會
3.76.56.56,澎湖縣七美鄉公所
3.79.67.2,臺北市商業處
5.4.21,臺灣桃園地方法院
3.7,財政部
14701025,臺灣漁業永續發展協會
3.13.32.75,台灣電力股份有限公司台中煤倉工務所
3.87.55,臺中市北區區公所
46802307,光宇學校財團法人元培醫事科技大學
3.82.11.3,新北市政府養護工程處
3.97.8.3,高雄市大寮區中庄國民小學
3.76.47.98.22,彰化縣埤頭鄉合興國民小學
3.76.60.97.1,嘉義市林森國民小學
3.95.12,臺南市政府社會局
3.87.5.52,臺中市立雙十國民中學
3.97.8.1,高雄市大寮區大寮國民小學
3.95.17,臺南市政府經濟發展局
3.79.6.77,臺北市立長安國民中學
3.87.5.85,臺中市立大雅國民中學
3.82.5.93,新北市立義學國民中學
3.82.7.53,新北市瑞芳區瑞芳國民小學
3.76.42.96.25,宜蘭縣立凱旋國民中學
3.97.7.72,高雄市小港區漢民國民小學
3.95.82,臺南市左鎮區公所
3.71.4.74,連江縣立東引國民中小學
3.82.8.85,新北市汐止區秀峰國民小學
3.82.66,新北市坪林區公所
3.79.6.35,臺北市立誠正國民中學
3.92.1.53,國立陽明高級中學
3.76.49.97.97,雲林縣麥寮鄉麥寮國民小學
3.11.94.10,法務部矯正署嘉義監獄
3.82.5.71,新北市立平溪國民中學
3.82.8.76,新北市汐止區汐止國民小學
3.79.8.14,臺北市松山區三民國民小學
3.76.49.97.51,雲林縣虎尾鎮平和國民小學
6.4.2,國家文官學院
29902611,城市學校財團法人臺北城市科技大學
A.21.100.3,衛生福利部南區老人之家
3.76.44.96.6,新竹縣立竹北國民中學
3.87.6.21,臺中市立梨山國民中小學
20388992,財團法人彰化縣私立慈恩老人養護中心
3.87.52,臺中市東區區公所
3.87.8.15,臺中市大肚區追分國民小學
3.80.7.12,桃園市桃園區北門國民小學
3.95.7.10,臺南市南區志開國民小學
3.76.45.63,苗栗縣三義鄉公所
3.97.7.64,高雄市三民區莊敬國民小學
3.82.13.26,新北市政府警察局三峽分局
3.87.8.6,臺中市烏日區僑仁國民小學
3.76.53.97.81,屏東縣東港鎮大潭國民小學
3.76.49.96.11,雲林縣立二崙國民中學
3.76.47.96.38,彰化縣立彰興國民中學
3.87.7.12,臺中市南區國光國民小學
3.76.42.54,宜蘭縣頭城鎮公所
3.93.55.2,新竹縣私立內思高級工業職業學校
3.76.47.75,彰化縣竹塘鄉公所
10350032,財團法人國家實驗研究院台灣海洋科技研究中心
3.76.50.98.55,嘉義縣布袋鎮布新國民小學
3.76.49.96.33,雲林縣立古坑國民中小學
3.76.49.98.61,雲林縣虎尾鎮拯民國民小學
3.86,臺灣省諮議會
3.97.8.65,高雄市旗山區嶺口國民小學
3.76.55.97.96,花蓮縣秀林鄉銅蘭國民小學
3.76.45.96.10,苗栗縣立後龍國民中學
3.80.5.69,桃園市立龍興國民中學
3.79.8.63,臺北市萬華區西園國民小學
3.76.53.74,屏東縣滿州鄉公所
3.82.7.67,新北市貢寮區澳底國民小學
3.76.47.96.12,彰化縣立田尾國民中學
3.76.58.96.10,新竹市立三民國民中學
3.79.66,臺北市政府觀光傳播局
06067506,有限責任國立台中高級工業職業學校員生消費合作社
3.95.12.30,臺南市立學甲幼兒園
3.76.42.97.7,宜蘭縣宜蘭市新生國民小學
3.87.78,臺中市大安區公所
3.82.11.4,新北市政府新建工程處
3.92.4.64,國立內埔高級農工職業學校
3.79.6.36,臺北市立內湖國民中學
3.63.1.3,行政院海岸巡防署海岸巡防總局南部地區巡防局
A.25.7.4,國立臺東生活美學館
3.76.55.98.4,花蓮縣卓溪鄉卓溪國民小學
3.76.53.97.77,屏東縣東港鎮東港國民小學
3.79.76.2,臺北市勞動力重建運用處
3.97.5.62,高雄市立七賢國民中學
3.87.7.92,臺中市沙鹿區北勢國民小學
3.15.83.20,中華郵政股份有限公司宜蘭郵局
3.76.58.95.23,新竹市立建功高級中學
3.15.12.1,交通部臺灣區國道新建工程局第一區工程處
3.87.4.98,臺中市立后綜高級中學
3.76.44.97.87,新竹縣竹北市六家國民小學
3.80.35,桃園市政府客家事務局
3.82.8.88,新北市樹林區大同國民小學
3.87.8.98,臺中市霧峰區吉峰國民小學
3.92.3.17,國立秀水高級工業職業學校
3.76.48.97.38,南投縣草屯鎮僑光國民小學
3.79.5.73,臺北市立南湖高級中學
3.76.49.96.31,雲林縣立東仁國民中學
3.79.5.75,臺北市立育成高級中學
3.80.7.90,桃園市蘆竹區山腳國民小學
3.76.47.76,彰化縣溪州鄉公所
3.76.50.59,嘉義縣東石鄉公所
3.87.9.12,臺中市大里區美群國民小學
3.97.5.76,高雄市立陽明國民中學
A.7.5.2,財政部北區國稅局桃園分局
A.58.3,行政院人事行政總處公務人力發展學院
3.79.6.39,臺北市立木柵國民中學
3.82.5,新北市立石碇高級中學
3.11.94.12,法務部矯正署明德外役監獄
3.87.5.78,臺中市立烏日國民中學
3.76.49.96.7,雲林縣立土庫國民中學
3.95.8.5,臺南市官田區官田國民小學
6.1,考選部
3.15.6.10,交通部民用航空局嘉義航空站
3.79.98.1.6,臺北市私立泰北高級中學
3.87.5.8,臺中市立臺中女子高級中等學校
3.79.7.16,臺北市大安區幸安國民小學
3.80.7.71,桃園市楊梅區水美國民小學
3.76.53.98.61,屏東縣高樹鄉廣興國民小學
3.97.5.69,高雄市立光華國民中學
3.76.47.96.4,彰化縣立員林國民中學
3.76.58.97.29,新竹市香山區頂埔國民小學
3.97.14,高雄市政府衛生局
3.82.5.63,新北市立永和國民中學
3.10.90.15,私立世新大學
3.93.50.2,宜蘭縣私立慧燈高級中學
A.1.1.41,內政部警政署警察通訊所
3.87.9.8,臺中市太平區中華國民小學
3.93.50.95,花蓮縣私立四維高級中學
3.92.5.12,國立光復高級商工職業學校
3.76.49.63,雲林縣麥寮鄉公所
3.87.7.10,臺中市西區忠明國民小學
3.76.50.20,嘉義縣消防局
3.76.44.97.59,新竹縣北埔鄉北埔國民小學
3.82.7.33,新北市淡水區育英國民小學
3.9.6,國立臺灣藝術教育館
3.13.32.16,台灣電力股份有限公司輸變電工程處
3.95.7.3,臺南市東區東光國民小學
3.71.5.43,連江縣自來水廠
3.10.90.27,私立崑山科技大學
3.95.8.62,臺南市鹽水區仁光國民小學
3.76.44.97.71,新竹縣尖石鄉秀巒國民小學
3.92.1.83,國立中科實驗高級中學
22002452,臺南市肉品市場股份有限公司
3.82.8.44,新北市三峽區安溪國民小學
78028790A,衛生福利部社會及家庭署寧園安養院
41113078,國家災害防救科技中心
3.95.16,臺南市政府地政局
44820701,楊梅區農會
3.80.5.54,桃園市立建國國民中學
3.76.60.96.6,嘉義市立民生國民中學
3.76.44.97.72,新竹縣尖石鄉新光國民小學
3.76.53.97.52,屏東縣萬巒鄉萬巒國民小學
3.79.71,臺北市政府兵役局
3.76.50.96.7,嘉義縣立新港國民中學
3.95.5.55,臺南市立金城國民中學
3.76.49.96.2,雲林縣立雲林國民中學
3.82.70,新北市平溪區公所
3.97.67,高雄市大寮區公所
3.92.1.11,國立苗栗高級中學
3.76.45.98.13,苗栗縣泰安鄉象鼻國民小學
3.76.49.97.35,雲林縣斗南鎮僑真國民小學
3.95.7.59,臺南市關廟區關廟國民小學
3.95.8.11,臺南市佳里區佳里國民小學
3.87.7.7,臺中市西區忠孝國民小學
3.79.13,臺北市政府警察局
3.76.49.98.11,雲林縣元長鄉新生國民小學
3.76.42.97.1,宜蘭縣宜蘭市中山國民小學
3.15.83.19,中華郵政股份有限公司屏東郵局
3.80.7.46,桃園市中壢區元生國民小學
3.76.49.98.42,雲林縣水林鄉宏仁國民小學
3.79.7.89,臺北市士林區百齡國民小學
3.80.42,桃園市政府青年事務局
3.87.5.60,臺中市立育英國民中學
3.76.53.97.8,屏東縣屏東市勝利國民小學
3.80.9.59,桃園市立大園幼兒園
3.1.1.13,內政部警政署保安警察第二總隊
3.76.49.64,雲林縣東勢鄉公所
3.95.5.77,臺南市立佳里國民中學
3.87.5.71,臺中市立三光國民中學
3.95.8.40,臺南市學甲區學甲國民小學
3.76.45.98.28,苗栗縣頭份鎮蟠桃國民小學
3.76.45.66,苗栗縣三灣鄉公所
3.80.7.96,桃園市蘆竹區光明國民小學
5.4.33,臺灣基隆地方法院
3.76.53.84,屏東縣三地門鄉公所
3.82.8.53,新北市板橋區重慶國民小學
3.76.50.54,嘉義縣大林鎮公所
3.92.1.39,國立屏東高級中學
3.97.7.94,高雄市鳳山區中正國民小學
3.80.30.1,桃園市政府風景區管理處
3.76.55.20,花蓮縣消防局
3.76.49.98.36,雲林縣口湖鄉臺興國民小學
3.76.44.97.68,新竹縣尖石鄉錦屏國民小學
3.79.8.72,臺北市大同區永樂國民小學
3.76.44.97.60,新竹縣北埔鄉大坪國民小學
3.79.6.52,臺北市立龍山國民中學
3.76.47.98.41,彰化縣溪州鄉溪州國民小學
3.76.45.96.11,苗栗縣立維真國民中學
3.79.8.96,臺北市文山區萬福國民小學
3.79.8.82,臺北市文山區博嘉國民小學
3.76.45.98.2,苗栗縣卓蘭鎮豐田國民小學
3.82.7.41,新北市淡水區坪頂國民小學
3.76.50.56,嘉義縣溪口鄉公所
3.97.5.72,高雄市立興仁國民中學
3.76.44.97.92,新竹縣竹北市鳳岡國民小學
3.15.83.2,中華郵政股份有限公司板橋郵局
3.87.9.9,臺中市太平區東平國民小學
3.76.57.96.2,基隆市立銘傳國民中學
3.97.8.93,高雄市甲仙區小林國民小學
3.76.53.97.92,屏東縣崁頂鄉力社國民小學
3.76.44.97.64,新竹縣尖石鄉尖石國民小學
3.80.8.18,桃園市大園區后厝國民小學
3.76.49.8,雲林縣北港地政事務所
3.87.5.2,臺中市立清水高級中等學校
3.92.3.51,國立仁愛高級農業職業學校
3.92.4.63,國立旗山高級農工職業學校
3.82.8.96,新北市樹林區育林國民小學
3.79.27.1,臺北自來水事業處工程總隊
3.76.57.96.13,基隆市立百福國民中學
3.97.7.74,高雄市楠梓區楠陽國民小學
3.76.56.22,澎湖縣家畜疾病防治所
04132290,財團法人中華民國紡織業拓展會
3.87.5.59,臺中市立向上國民中學
3.87.5.67,臺中市立安和國民中學
3.79.8.59,臺北市萬華區新和國民小學
3.76.48.97.16,南投縣埔里鎮忠孝國民小學
3.80.4.93,桃園市立南崁高級中學
04146766,中華奧林匹克委員會
3.95.8.9,臺南市大內區大內國民小學
3.95.7.45,臺南市北區賢北國民小學
3.76.44.28,新竹縣體育場
3.87.7.66,臺中市大甲區日南國民小學
3.79.8.62,臺北市萬華區大理國民小學
3.82.7.25,新北市萬里區野柳國民小學
3.79.6.63,臺北市立敦化國民中學
3.79.7.97,臺北市北投區清江國民小學
3.1.1.14,內政部警政署保安警察第三總隊
3.87.7.1,臺中市中區光復國民小學
3.76.48.13,南投縣政府稅務局
3.76.44.97.50,新竹縣新豐鄉福興國民小學
3.92.5.63,國立臺南高級海事水產職業學校
3.76.45.98.36,苗栗縣頭份市后庄國民小學
3.11.94.6,法務部矯正署臺中女子監獄
3.76.47.97.78,彰化縣田中鎮內安國民小學
3.87.33,臺中市政府文化局
3.76.56.96.3,澎湖縣立湖西國民中學
3.79.7.93,臺北市北投區逸仙國民小學
3.7.74.1,臺灣菸酒股份有限公司臺北營業處
A.53.1,原住民族委員會原住民族文化發展中心
A.57,行政院主計總處
3.76.48.97.14,南投縣埔里鎮埔里國民小學
3.11.94.48,法務部矯正署岩灣技能訓練所
3.97.5.6,高雄市立路竹高級中學
3.97.3,高雄市政府財政局
3.97.6,高雄市立內門國民中學
3.76.47.97.28,彰化縣秀水鄉明正國民小學
3.76.50.96.8,嘉義縣立民雄國民中學
3.76.57.95.22,基隆市立安樂高級中學
3.92.53,國立金門大學
3.76.45.95.24,苗栗縣立三義高級中學
3.97.5.83,高雄市立明華國民中學
3.15.25.31,交通部公路總局臺北區監理所
3.80.7.80,桃園市楊梅區四維國民小學
3.87.7.59,臺中市北屯區仁美國民小學
3.76.45.98.22,苗栗縣苗栗市文華國民小學
A.11.2.13,法務部行政執行署宜蘭分署
3.82.8.83,新北市汐止區崇德國民小學
3.87.5.96,臺中市立日南國民中學
3.76.42.96.15,宜蘭縣立中華國民中學
3.76.44.97.17,新竹縣新埔鎮文山國民小學
3.76.49.56,雲林縣北港鎮公所
3.13.31.54,台灣電力股份有限公司大觀發電廠
3.76.53.97.63,屏東縣內埔鄉東勢國民小學
3.95.58,臺南市鹽水區公所
3.76.58.32,新竹市文化局
3.80.7.75,桃園市楊梅區瑞原國民小學
3.95.65,臺南市柳營區公所
3.80.12.1,桃園市政府家庭暴力暨性侵害防治中心
3.87.27.2,臺中市海岸資源漁業發展所
A.11.7,法務部司法官學院
3.95.51,臺南市東區區公所
3.15.83.15,中華郵政股份有限公司苗栗郵局
3.82.7.37,新北市淡水區興仁國民小學
3.95.7.5,臺南市南區省躬國民小學
3.82.5.53,新北市立淡水國民中學
3.76.56.96.15,澎湖縣立鳥嶼國民中學
A.51.100.46,國軍退除役官兵輔導委員會高雄榮譽國民之家
3.11.90.22,臺灣新竹地方法院檢察署
3.92.1.77,國立關西高級中學
3.97.5.82,高雄市立福山國民中學
45465714,臺中市后里區舊社社區發展協會
3.80.5.62,桃園市立內壢國民中學
5.1.1,臺北高等行政法院
3.76.57.97.6,基隆市信義區信義國民小學
76906510,中華民國壘球協會
3.76.44.96.2,新竹縣立二重國民中學
3.92.1.79,國立屏北高級中學
3.95.8.44,臺南市學甲區東陽國民小學
01012145,財團法人公共電視文化事業基金會
3.92.48,國立臺灣戲曲學院
3.97.5.88,高雄市立茄萣國民中學
3.92.1.27,國立北港高級中學
3.76.49.98.56,雲林縣斗六市斗六國民小學
3.79.6.15,臺北市立螢橋國民中學
3.80.5.90,桃園市立仁和國民中學
3.87.8.35,臺中市烏日區東園國民小學
3.82.5.13,新北市立光復高級中學
3.76.50.3.43,嘉義縣布袋鎮衛生所
3.76.60.97.15,嘉義市興安國民小學
3.97.6.20,高雄市立蚵寮國民中學
3.76.53.98.48,屏東縣春日鄉春日國民小學
3.97.7.98,高雄市林園區港埔國民小學
3.97.79,高雄市永安區公所
3.79.70.5,臺北市中山地政事務所
3.87.16,臺中市政府地政局
3.76.58.97.30,新竹市東區新竹國民小學
3.97.70,高雄市大社區公所
3.95.5.80,臺南市立鹽水國民中學
3.95.29.4,臺南市停車管理處
3.80.14,桃園市政府衛生局
3.76.45.97.41,苗栗縣通霄鎮啟明國民小學
04125039,中華民國田徑協會
3.76.44.60,新竹縣北埔鄉公所
3.9.20.1.5,國立臺灣大學醫學院附設醫院竹東分院
3.80.7.42,桃園市中壢區興國國民小學
3.76.55.97.16,花蓮縣新城鄉康樂國民小學
3.82.8.80,新北市汐止區北峰國民小學
3.76.56.29.1,澎湖縣林務公園管理所
3.76.57.97.21,基隆市中山區港西國民小學
3.82.5.31,新北市立鶯歌高級工商職業學校
3.97.6.3,高雄市立南隆國民中學
3.80.5.84,桃園市立楊光國民中小學
3.76.57.97.33,基隆市暖暖區碇內國民小學
3.82.6.8,新北市立鷺江國民中學
3.87.9.15,臺中市大里區立新國民小學
3.79.8.54,臺北市大安區古亭國民小學
3.97.5.41,高雄市立楠梓特殊學校
3.76.48.96.4,南投縣立集集國民中學
3.93.55.36,雲林縣私立大成高級商工職業學校
3.95.7.43,臺南市中西區協進國民小學
3.76.53.65,屏東縣新埤鄉公所
92501207,美和學校財團法人美和科技大學
3.15.19.52.5,交通部臺灣鐵路管理局貨運服務總所臺南貨運服務所
3.71.5.15,連江縣地政局
3.82.8.34,新北市板橋區文德國民小學
3.76.45.96.2,苗栗縣立照南國民中學
3.79.30,臺北市松山區公所
3.76.44.98,新竹縣竹北市東興國民小學
3.11.93,法務部行政執行署
3.82.6.10,新北市立豐珠國民中小學
77539324,財團法人中華文化社會福利事業基金會附設職業訓練中心
3.87.8.29,臺中市大甲區文昌國民小學
A.7.6.4,財政部中區國稅局南投分局
3.80.9.54,桃園市立平鎮幼兒園
3.79.7.94,臺北市北投區石牌國民小學
3.76.47.97.4,彰化縣彰化市南興國民小學
3.31.12,國軍退除役官兵輔導委員會武陵農場
3.87.8.23,臺中市豐原區南陽國民小學
3.97.8.51,高雄市茄萣區茄萣國民小學
3.92.1.31,國立新營高級中學
3.79.76,臺北市政府勞動局
3.82.5.88,新北市立新埔國民中學
A.9.2,教育部青年發展署
3.89,桃園市議會
A.5.14.2,國防部後備指揮部中部地區後備指揮部
3.76.50.97.72,嘉義縣水上鄉水上國民小學
3.82.5.32,新北市立新北高級工業職業學校
3.97.5.44,高雄市立仁武特殊教育學校
3.76.45.36,苗栗縣政府原住民族事務中心
3.76.47.96.6,彰化縣立大村國民中學
3.97.69,高雄市仁武區公所
3.79.8.45,臺北市信義區吳興國民小學
3.82.8.78,新北市汐止區保長國民小學
3.97.8.19,高雄市大社區大社國民小學
3.10.90.6,私立中國文化大學
3.76.53.98.80,屏東縣屏東市信義國民小學
01024304,財團法人中華民國電腦技能基金會
3.15.83.12,中華郵政股份有限公司嘉義郵局
A.11.2.3,法務部行政執行署新北分署
3.10.99.62,景文科技大學
3.76.50.41,嘉義縣公共汽車管理處
